75	我們的老朋友——半調子英雄羅傑·威爾科，此刻正火速飛回他的故鄉氙星，那是他自《宇宙傳奇 II》後就沒再見過的地方。順利救出仙女座那兩個不知感恩的傢伙後，他決定在馬格米修斯稍作停留。
76	「主人，我們已經確認他的位置了。」
77	「那就前往馬格米修斯吧！是時候讓威爾科嚐嚐我為他精心安排的命運了。」
78	在降落這座宇宙小酒館的途中，他渾然不知外界對他命運的高度關注。
79	「你往左走，把他們分開！威爾科先生！跟著我，照我說的做！行動！」
80	故事開始時，我們看到「鋁製野鴨號」停在一間破爛的太空港酒吧外頭。
81	「你是羅傑·威爾科嗎？」
82	「請跟我來。」
83	「呃，對啊。」
84	嘿，這是一隻長鰓的索瓦克蘭羊駝獸！我好多年沒見過這玩意兒了！
85	我們看到羅傑正在講述他那誇大到不行的冒險故事。外星人聽得津津有味（前提是羅傑請客）。
86	牠看起來像螳螂和理查·尼克森的混種。
87	一定是隻鴨嘴星獸。
88	「你好啊，羅傑·威爾科。看到老朋友很意外吧？你根本不知道這一刻對我來說有多特別。跟你保證，這絕非巧合的相遇。」
89	「在我開始統治萬物、成為至高無上的存在之前，還有這麼一件小事得先了結。」
90	「我最痛恨輸的滋味。你是我完美的統治、恐怖與無敵紀錄上唯一的污點。而且，《宇宙傳奇 II》那次小行星的事，我到現在都還有點不爽。
91	總之，為了撫平我屈辱的傷痛，也為了不讓你繼續當我……未來的眼中釘，你非死不可。骯髒的細節，就交給我的手下處理。很高興最後再見你一面。弟兄們，動手吧！」
92	「聽好！我現在沒空跟你解釋這麼多！他們已經鎖定我們的座標了！我們得快點行動！」
93	「喂！我還想知道到底怎麼回……」
94	「我們得快點動手！摀住你的眼睛！」
95	「跳進時空裂縫！現在就跳！你非跳不可！要是我花時間解釋，我們倆都會變成停車場上的披薩餅！你很快就會懂的！」
96	美術：Jon Bock Jane Cardinal Jeff Crowe Mark Crowe Max Deardorff Desie Hartman Eric Kasner Jim Larsen Nathan Larsen Suzi LivenGood Cheryl Loyd Michael A. Milo Gerald Moore Cheryl Sweeney Willis Wong Dana Dean Don Waller Karin A. Young
97	背景美術：Jon Bock Jane Cardinal Mark Crowe Max Deardorff Jennifer Shontz Cheryl Sweeney
98	程式設計：Scott Murphy Doug Oldfield Dan Carver Neil Matz Bob Andrews Max Deardorff Oliver Brelsford Carlos Escobar Brian K. Hughes Randy MacNeill Doug Oldfield Raoul Said Jerry Shaw
99	音樂與音效：Ken Allen Rob Atesalp Mark Seibert Rick Spurgeon Orpheus Hanley Aubrey Hodges 特別感謝 Veronica Oldfield
100	系統開發：Jeff Stephenson Robert E. Heitman Pablo Ghenis Dan Foy Larry Scott Terry McHenry J. Mark Hood Eric Hart Mark Wilden Ken Koch Chris Smith Jack Magne Martin Peters
101	音效：Ken Allen Rob Atesalp Mark Seibert Orpheus Hanley Rick Spurgeon
102	額外內容：Josh Mandel
103	品質保證：Bill Hilton Matt Genesi Mike Harian Dan Scott
104	配音：GARY OWENS──旁白 JEFF BENDER──羅傑·威爾科 STUART MOULDER──小羅傑 BARRY SMITH──單色小子、酒吧外星顧客、「赫茲好爽」售貨機器人 KELLI SPURGEON──桑德拉 JANE JENSEN──梅機器人 DICK ROBERTS──「大尺碼」售貨機器人 SCOTT MURPHY──史拉吉·沃霍爾、芥末醬 MARK SEIBERT──續集警察一號、垃圾桶人 ORPHEUS HANLEY──續集警察二號 JOSH MANDEL──巨石漢堡經理 NEIL MATZ──酸黃瓜 MAX DEARDORFF──生菜 BILL HILTON──不會爛的漢堡麵包 VANA BAKER──美乃滋 BILL SHOCKLEY──番茄醬
105	還有好多謎團沒解開。只要羅傑能撐過眼前這堆麻煩活到那時候，未來對他來說想必精彩可期。很高興你能幫羅傑撐過這一切。感謝你遊玩《宇宙傳奇 IV》。
106	一堆雜亂危險的殘骸瓦礫，擋住了通往北方的安全道路。
107	瓦礫又粗糙又鋒利。冒險才剛開始就受傷不划算，這事以後再說吧。
108	沒有什麼比讓瓦礫灰塵灌滿你的肺，更適合當作冒險的完美開場了。
109	味道還行，不過你一般比較喜歡「特濃顆粒」口味的瓦礫。
110	氙星舊銀行大樓撐得還算完整，真可惜。畢竟他們曾經拒絕借錢給羅傑。
111	別想了！門窗都被焊死的鋼板封住了。
112	聞起來像陳年鈔票混著新鏽味。
113	好吧，你舔了銀行最後一口。
114	看起來是適合走路的地面。
115	嚐起來跟你舔過的其他人行道一個味，怪咖。
116	聞起來主要是灰塵和泥土味。
117	懸浮車廢氣的濃烈味道灌滿你的鼻腔。
118	嚐起來就像你的舌頭剛被人行道磨得稀爛。
119	你站在氙星瓦礫遍布街道的西北角。
120	空地到這裡就結束了。鋒利的碎石瓦礫堵住了北方。
121	瓦礫又粗糙又鋒利。冒險才剛開始就受傷不划算，以後有的是時間。
122	聞起來像是一個曾經繁榮的文明，被某個強大邪惡的存在炸得粉身碎骨後留下的殘跡。
123	考慮到它聞起來的味道，嚐起來其實還不算太差。
124	遠方，曾經雄偉建築的殘骸骨架，有氣無力地聳立在充滿化學物質的大氣中。
125	如果你的舌頭有那麼長……嗯，剩下的你自己猜吧。
126	殘破的建築物散發著死亡與毀滅的氣息。
127	坦克履帶的壓痕、砲擊留下的彈坑，以及墜落瓦礫刮出的溝槽，是這片原本平坦地面上僅有的痕跡。
128	帶著一股絕對錯不了的、加壓處理石化製品的刺鼻氣味。
129	這條街的味道，讓你想起小時候被在地惡霸把臉按進柏油路裡的那些「美好」時光。
130	背景中那棟龐大的建築引起了你的好奇心。
131	沒有人能用舌頭從這裡舔到那棟建築，除非他們是在玩《幻想空間》。
132	聞起來就是有麻煩事。裡面到底在搞什麼鬼？
133	遠處建築物高處的三個開口，似乎透出一些光線。
134	你站在一座飽經戰火摧殘的城市中，一片空地的北緣。視野所及唯一可能有生命跡象的，是一棟看起來很不祥的建築物。
135	瓦礫又粗糙又鋒利。你這個物種天生就不是用來走這種地形的。
136	一棟毫無特色的髒白色建築，佔滿了東邊的空間。
137	就像常見的道路設計一樣，很多細節都被省略掉了，好讓體驗盡量無風無險。
